epoch,user_idx,global_idx,self_gmm_clean,fedrn_final_clean,is_actual_clean,original_label,noisy_label,score_stage
150,43,20583,0,0,0,3,9,fedrn_neighbor_fusion
150,43,35368,1,1,1,3,3,fedrn_neighbor_fusion
150,43,9856,1,1,1,3,3,fedrn_neighbor_fusion
150,43,7045,0,1,1,8,8,fedrn_neighbor_fusion
150,43,6225,1,1,1,8,8,fedrn_neighbor_fusion
150,43,9720,0,0,0,3,9,fedrn_neighbor_fusion
150,43,49222,1,1,1,3,3,fedrn_neighbor_fusion
150,43,40575,0,0,0,8,9,fedrn_neighbor_fusion
150,43,49386,1,1,1,3,3,fedrn_neighbor_fusion
150,43,49227,0,0,0,3,6,fedrn_neighbor_fusion
150,43,16483,1,1,1,8,8,fedrn_neighbor_fusion
150,43,20431,1,1,1,3,3,fedrn_neighbor_fusion
150,43,7067,1,1,1,8,8,fedrn_neighbor_fusion
150,43,6250,1,1,1,8,8,fedrn_neighbor_fusion
150,43,30533,1,1,1,8,8,fedrn_neighbor_fusion
150,43,13587,1,1,1,8,8,fedrn_neighbor_fusion
150,43,29674,0,0,0,8,2,fedrn_neighbor_fusion
150,43,29694,0,0,0,8,3,fedrn_neighbor_fusion
150,43,19768,1,1,1,8,8,fedrn_neighbor_fusion
150,43,10454,0,0,0,3,4,fedrn_neighbor_fusion
150,43,39298,0,0,0,8,9,fedrn_neighbor_fusion
150,43,35549,0,0,0,3,7,fedrn_neighbor_fusion
150,43,367,1,1,1,3,3,fedrn_neighbor_fusion
150,43,7131,0,0,0,8,4,fedrn_neighbor_fusion
150,43,49330,1,1,1,8,8,fedrn_neighbor_fusion
150,43,30664,0,0,0,8,1,fedrn_neighbor_fusion
150,43,9792,1,1,1,3,3,fedrn_neighbor_fusion
150,43,20358,0,0,0,8,0,fedrn_neighbor_fusion
150,43,39299,1,1,1,8,8,fedrn_neighbor_fusion
150,43,639,1,1,1,3,3,fedrn_neighbor_fusion
150,43,34517,1,1,1,3,3,fedrn_neighbor_fusion
150,43,30550,0,0,0,8,1,fedrn_neighbor_fusion
150,43,49408,1,1,1,3,3,fedrn_neighbor_fusion
150,43,49347,1,1,1,8,8,fedrn_neighbor_fusion
150,43,29689,0,0,0,8,0,fedrn_neighbor_fusion
150,43,12905,1,1,1,8,8,fedrn_neighbor_fusion
150,43,10304,1,1,1,3,3,fedrn_neighbor_fusion
150,43,9694,1,1,1,3,3,fedrn_neighbor_fusion
150,43,35437,0,0,0,3,2,fedrn_neighbor_fusion
150,43,35581,1,1,1,3,3,fedrn_neighbor_fusion
150,43,40445,1,1,1,8,8,fedrn_neighbor_fusion
150,43,25225,0,0,0,8,5,fedrn_neighbor_fusion
150,43,445,0,0,0,3,0,fedrn_neighbor_fusion
150,43,49178,1,1,1,3,3,fedrn_neighbor_fusion
150,43,16902,1,1,1,8,8,fedrn_neighbor_fusion
150,43,34545,0,0,0,3,8,fedrn_neighbor_fusion
150,43,34581,1,1,1,3,3,fedrn_neighbor_fusion
150,43,7013,1,1,1,8,8,fedrn_neighbor_fusion
150,43,16856,0,0,0,8,7,fedrn_neighbor_fusion
150,43,16476,1,1,1,8,8,fedrn_neighbor_fusion
150,43,34771,0,0,0,3,9,fedrn_neighbor_fusion
150,43,20593,1,1,1,3,3,fedrn_neighbor_fusion
150,43,49250,0,0,0,8,4,fedrn_neighbor_fusion
150,43,34682,1,1,1,3,3,fedrn_neighbor_fusion
150,43,39267,1,1,1,8,8,fedrn_neighbor_fusion
150,43,20350,0,0,0,8,2,fedrn_neighbor_fusion
150,43,49448,1,1,1,3,3,fedrn_neighbor_fusion
150,43,30639,0,0,0,8,9,fedrn_neighbor_fusion
150,43,49321,1,1,1,8,8,fedrn_neighbor_fusion
150,43,6139,0,0,0,8,4,fedrn_neighbor_fusion
150,43,25258,1,1,1,8,8,fedrn_neighbor_fusion
150,43,9842,1,1,1,3,3,fedrn_neighbor_fusion
150,43,16466,1,1,1,8,8,fedrn_neighbor_fusion
150,43,16435,1,1,1,8,8,fedrn_neighbor_fusion
150,43,49240,0,0,0,3,2,fedrn_neighbor_fusion
150,43,9752,1,1,1,3,3,fedrn_neighbor_fusion
150,43,34498,1,1,1,3,3,fedrn_neighbor_fusion
150,43,12932,1,1,1,8,8,fedrn_neighbor_fusion
150,43,49157,1,1,1,3,3,fedrn_neighbor_fusion
150,43,39358,0,0,0,8,4,fedrn_neighbor_fusion
150,43,19578,1,1,1,3,3,fedrn_neighbor_fusion
150,43,34649,1,1,1,3,3,fedrn_neighbor_fusion
150,43,12876,1,1,1,8,8,fedrn_neighbor_fusion
150,43,35479,1,1,1,3,3,fedrn_neighbor_fusion
150,43,19544,1,1,1,3,3,fedrn_neighbor_fusion
150,43,12880,1,1,1,8,8,fedrn_neighbor_fusion
150,43,39367,1,1,1,8,8,fedrn_neighbor_fusion
150,43,34496,0,0,0,3,4,fedrn_neighbor_fusion
150,43,39385,1,1,1,8,8,fedrn_neighbor_fusion
150,43,35375,1,1,1,3,3,fedrn_neighbor_fusion
150,43,34647,1,1,1,3,3,fedrn_neighbor_fusion
150,43,19514,0,0,0,3,6,fedrn_neighbor_fusion
150,43,503,1,1,1,8,8,fedrn_neighbor_fusion
150,43,49117,1,1,1,3,3,fedrn_neighbor_fusion
150,43,34579,1,1,1,3,3,fedrn_neighbor_fusion
150,43,20625,1,1,1,3,3,fedrn_neighbor_fusion
150,43,20525,0,0,0,3,5,fedrn_neighbor_fusion
150,43,49368,0,0,0,3,2,fedrn_neighbor_fusion
150,43,456,1,1,1,8,8,fedrn_neighbor_fusion
150,43,29708,0,0,0,8,5,fedrn_neighbor_fusion
150,43,39364,0,0,0,8,9,fedrn_neighbor_fusion
150,43,10414,1,1,1,3,3,fedrn_neighbor_fusion
150,43,40493,1,1,1,8,8,fedrn_neighbor_fusion
150,43,12891,0,0,0,8,1,fedrn_neighbor_fusion
150,43,39383,0,0,0,8,5,fedrn_neighbor_fusion
150,43,49499,1,1,1,3,3,fedrn_neighbor_fusion
150,43,34822,1,1,1,3,3,fedrn_neighbor_fusion
150,43,49322,1,1,1,3,3,fedrn_neighbor_fusion
150,43,12938,1,1,1,8,8,fedrn_neighbor_fusion
150,43,34703,0,0,0,3,4,fedrn_neighbor_fusion
150,43,39193,1,1,1,8,8,fedrn_neighbor_fusion
150,43,40483,1,1,1,8,8,fedrn_neighbor_fusion
150,43,10254,1,1,1,3,3,fedrn_neighbor_fusion
150,43,34779,0,0,0,3,1,fedrn_neighbor_fusion
150,43,6134,1,1,1,8,8,fedrn_neighbor_fusion
150,43,25320,1,1,1,8,8,fedrn_neighbor_fusion
150,43,34593,0,0,0,3,6,fedrn_neighbor_fusion
150,43,49374,1,1,1,8,8,fedrn_neighbor_fusion
150,43,49336,0,0,1,3,3,fedrn_neighbor_fusion
150,43,19717,0,0,0,3,9,fedrn_neighbor_fusion
150,43,49257,0,0,0,8,7,fedrn_neighbor_fusion
150,43,39278,0,0,0,8,5,fedrn_neighbor_fusion
150,43,19580,1,1,1,3,3,fedrn_neighbor_fusion
150,43,49478,1,1,1,3,3,fedrn_neighbor_fusion
150,43,19750,0,0,0,3,9,fedrn_neighbor_fusion
150,43,638,1,1,1,3,3,fedrn_neighbor_fusion
150,43,20290,1,1,1,8,8,fedrn_neighbor_fusion
150,43,418,1,1,1,8,8,fedrn_neighbor_fusion
150,43,35500,0,0,0,3,2,fedrn_neighbor_fusion
150,43,49444,0,0,0,3,2,fedrn_neighbor_fusion
150,43,39350,1,1,1,8,8,fedrn_neighbor_fusion
150,43,29722,1,1,1,8,8,fedrn_neighbor_fusion
150,43,12935,1,1,1,8,8,fedrn_neighbor_fusion
150,43,7109,1,1,1,8,8,fedrn_neighbor_fusion
150,43,30647,1,1,1,8,8,fedrn_neighbor_fusion
150,43,34742,1,1,1,3,3,fedrn_neighbor_fusion
150,43,49319,1,1,1,3,3,fedrn_neighbor_fusion
150,43,39283,1,1,1,8,8,fedrn_neighbor_fusion
150,43,20648,1,1,1,3,3,fedrn_neighbor_fusion
150,43,49220,1,1,1,8,8,fedrn_neighbor_fusion
150,43,13553,1,1,1,8,8,fedrn_neighbor_fusion
150,43,13574,0,0,0,8,3,fedrn_neighbor_fusion
150,43,34486,1,1,1,3,3,fedrn_neighbor_fusion
150,43,40598,1,1,1,8,8,fedrn_neighbor_fusion
150,43,519,0,0,0,8,2,fedrn_neighbor_fusion
150,43,34650,0,0,0,3,2,fedrn_neighbor_fusion
150,43,30577,0,0,0,8,9,fedrn_neighbor_fusion
150,43,35669,1,1,1,3,3,fedrn_neighbor_fusion
150,43,34536,1,1,1,3,3,fedrn_neighbor_fusion
150,43,39253,1,1,1,8,8,fedrn_neighbor_fusion
150,43,6995,0,0,0,8,7,fedrn_neighbor_fusion
150,43,334,1,1,1,3,3,fedrn_neighbor_fusion
150,43,19788,1,1,1,8,8,fedrn_neighbor_fusion
150,43,10452,0,0,1,3,3,fedrn_neighbor_fusion
150,43,34658,1,1,1,3,3,fedrn_neighbor_fusion
150,43,20496,0,0,0,3,4,fedrn_neighbor_fusion
150,43,49372,1,1,1,8,8,fedrn_neighbor_fusion
150,43,24631,1,1,1,8,8,fedrn_neighbor_fusion
150,43,10464,0,0,0,3,1,fedrn_neighbor_fusion
150,43,25238,1,1,1,8,8,fedrn_neighbor_fusion
150,43,49273,1,1,1,3,3,fedrn_neighbor_fusion
150,43,12861,1,1,1,8,8,fedrn_neighbor_fusion
150,43,7108,0,0,0,8,0,fedrn_neighbor_fusion
150,43,39239,1,1,1,8,8,fedrn_neighbor_fusion
150,43,20630,0,0,0,3,8,fedrn_neighbor_fusion
150,43,34590,0,0,0,3,6,fedrn_neighbor_fusion
150,43,49253,0,0,0,8,1,fedrn_neighbor_fusion
150,43,39210,1,1,1,8,8,fedrn_neighbor_fusion
150,43,49233,1,1,1,3,3,fedrn_neighbor_fusion
150,43,34714,0,0,0,3,7,fedrn_neighbor_fusion
150,43,7046,1,1,1,8,8,fedrn_neighbor_fusion
150,43,30601,0,0,0,8,2,fedrn_neighbor_fusion
150,43,39424,0,0,1,8,8,fedrn_neighbor_fusion
150,43,16443,1,1,1,8,8,fedrn_neighbor_fusion
150,43,7118,1,1,1,8,8,fedrn_neighbor_fusion
150,43,49379,1,1,1,8,8,fedrn_neighbor_fusion
150,43,34492,1,1,1,3,3,fedrn_neighbor_fusion
150,43,34490,1,1,1,3,3,fedrn_neighbor_fusion
150,43,9794,1,1,1,3,3,fedrn_neighbor_fusion
150,43,13614,1,1,1,8,8,fedrn_neighbor_fusion
150,43,10427,1,1,1,3,3,fedrn_neighbor_fusion
150,43,29647,0,0,1,8,8,fedrn_neighbor_fusion
150,43,20425,0,0,0,3,6,fedrn_neighbor_fusion
150,43,49235,0,0,0,8,2,fedrn_neighbor_fusion
150,43,7029,0,0,0,8,4,fedrn_neighbor_fusion
150,43,39342,0,0,0,8,4,fedrn_neighbor_fusion
150,43,597,1,1,1,3,3,fedrn_neighbor_fusion
150,43,49131,0,0,0,3,6,fedrn_neighbor_fusion
150,43,34741,1,1,1,3,3,fedrn_neighbor_fusion
150,43,479,1,1,1,3,3,fedrn_neighbor_fusion
150,43,476,0,0,0,3,7,fedrn_neighbor_fusion
150,43,20577,1,1,1,3,3,fedrn_neighbor_fusion
150,43,40609,1,1,1,8,8,fedrn_neighbor_fusion
150,43,40601,0,0,0,8,6,fedrn_neighbor_fusion
150,43,40606,0,0,0,8,3,fedrn_neighbor_fusion
150,43,16457,0,0,0,8,3,fedrn_neighbor_fusion
150,43,20631,0,0,0,3,4,fedrn_neighbor_fusion
150,43,550,1,1,1,3,3,fedrn_neighbor_fusion
150,43,35525,0,0,0,3,1,fedrn_neighbor_fusion
150,43,34452,1,1,1,3,3,fedrn_neighbor_fusion
150,43,39254,1,1,1,8,8,fedrn_neighbor_fusion
150,43,34606,0,0,0,3,7,fedrn_neighbor_fusion
150,43,16942,0,0,0,8,9,fedrn_neighbor_fusion
150,43,20378,1,1,1,3,3,fedrn_neighbor_fusion
150,43,19681,1,1,1,3,3,fedrn_neighbor_fusion
150,43,10321,1,1,1,3,3,fedrn_neighbor_fusion
150,43,49258,1,1,1,8,8,fedrn_neighbor_fusion
150,43,485,1,1,1,8,8,fedrn_neighbor_fusion
150,43,35557,1,1,1,3,3,fedrn_neighbor_fusion
150,43,39336,1,1,1,8,8,fedrn_neighbor_fusion
150,43,465,1,1,1,8,8,fedrn_neighbor_fusion
150,43,30607,0,0,1,8,8,fedrn_neighbor_fusion
150,43,548,0,0,0,3,5,fedrn_neighbor_fusion
150,43,395,0,0,0,3,6,fedrn_neighbor_fusion
150,43,19613,0,0,0,3,9,fedrn_neighbor_fusion
150,43,29725,1,1,1,8,8,fedrn_neighbor_fusion
150,43,40495,0,0,0,8,2,fedrn_neighbor_fusion
150,43,20571,0,0,0,3,6,fedrn_neighbor_fusion
150,43,39243,1,1,1,8,8,fedrn_neighbor_fusion
150,43,39362,0,0,1,8,8,fedrn_neighbor_fusion
150,43,25239,0,0,0,8,3,fedrn_neighbor_fusion
150,43,35583,1,1,1,3,3,fedrn_neighbor_fusion
150,43,10462,0,0,0,3,1,fedrn_neighbor_fusion
150,43,49443,1,1,1,3,3,fedrn_neighbor_fusion
150,43,40738,0,0,0,8,7,fedrn_neighbor_fusion
150,43,9841,1,1,0,3,8,fedrn_neighbor_fusion
150,43,19673,0,0,0,3,6,fedrn_neighbor_fusion
150,43,20469,1,1,1,3,3,fedrn_neighbor_fusion
150,43,7007,1,1,1,8,8,fedrn_neighbor_fusion
150,43,49083,0,0,0,3,5,fedrn_neighbor_fusion
150,43,10383,1,1,1,3,3,fedrn_neighbor_fusion
150,43,49216,1,1,1,8,8,fedrn_neighbor_fusion
150,43,20300,0,0,0,8,4,fedrn_neighbor_fusion
150,43,10293,1,1,1,3,3,fedrn_neighbor_fusion
150,43,20465,0,0,0,3,1,fedrn_neighbor_fusion
150,43,49081,1,1,1,3,3,fedrn_neighbor_fusion
150,43,496,0,0,0,8,4,fedrn_neighbor_fusion
150,43,30508,1,1,1,8,8,fedrn_neighbor_fusion
150,43,16898,1,1,1,8,8,fedrn_neighbor_fusion
150,43,39263,1,1,1,8,8,fedrn_neighbor_fusion
150,43,20591,1,1,1,3,3,fedrn_neighbor_fusion
150,43,20505,0,0,0,3,2,fedrn_neighbor_fusion
150,43,13546,1,1,1,8,8,fedrn_neighbor_fusion
150,43,39365,1,1,1,8,8,fedrn_neighbor_fusion
150,43,20520,1,1,1,3,3,fedrn_neighbor_fusion
150,43,35380,0,0,0,3,6,fedrn_neighbor_fusion
150,43,16479,1,1,1,8,8,fedrn_neighbor_fusion
150,43,342,1,1,1,3,3,fedrn_neighbor_fusion
150,43,12918,1,1,1,8,8,fedrn_neighbor_fusion
150,43,13606,0,0,0,8,7,fedrn_neighbor_fusion
150,43,40491,1,1,1,8,8,fedrn_neighbor_fusion
150,43,12926,1,1,1,8,8,fedrn_neighbor_fusion
150,43,49146,1,1,1,3,3,fedrn_neighbor_fusion
150,43,13620,0,0,0,8,0,fedrn_neighbor_fusion
150,43,10418,0,0,0,3,1,fedrn_neighbor_fusion
150,43,40512,0,0,0,8,2,fedrn_neighbor_fusion
150,43,16430,1,1,1,8,8,fedrn_neighbor_fusion
150,43,19647,0,0,0,3,7,fedrn_neighbor_fusion
150,43,25348,0,0,0,8,1,fedrn_neighbor_fusion
150,43,13572,0,0,0,8,6,fedrn_neighbor_fusion
150,43,6160,0,0,0,8,1,fedrn_neighbor_fusion
150,43,10329,1,1,1,3,3,fedrn_neighbor_fusion
150,43,13576,0,0,0,8,6,fedrn_neighbor_fusion
150,43,494,1,1,1,3,3,fedrn_neighbor_fusion
150,43,20626,1,1,1,3,3,fedrn_neighbor_fusion
150,43,9830,0,0,0,3,2,fedrn_neighbor_fusion
150,43,24632,0,0,1,8,8,fedrn_neighbor_fusion
150,43,20448,1,1,1,3,3,fedrn_neighbor_fusion
150,43,40645,1,1,1,8,8,fedrn_neighbor_fusion
150,43,20522,1,1,1,3,3,fedrn_neighbor_fusion
150,43,34439,1,1,1,3,3,fedrn_neighbor_fusion
150,43,10255,0,0,0,3,9,fedrn_neighbor_fusion
150,43,20367,1,1,1,3,3,fedrn_neighbor_fusion
150,43,25336,1,1,1,8,8,fedrn_neighbor_fusion
150,43,40592,1,1,1,8,8,fedrn_neighbor_fusion
150,43,49223,0,0,0,3,5,fedrn_neighbor_fusion
150,43,20721,1,1,1,3,3,fedrn_neighbor_fusion
150,44,24249,1,1,1,6,6,fedrn_neighbor_fusion
150,44,25641,1,1,1,6,6,fedrn_neighbor_fusion
150,44,6321,0,0,1,7,7,fedrn_neighbor_fusion
150,44,5689,0,0,0,6,1,fedrn_neighbor_fusion
150,44,7648,1,1,1,6,6,fedrn_neighbor_fusion
150,44,6271,0,0,1,7,7,fedrn_neighbor_fusion
150,44,41350,1,1,1,6,6,fedrn_neighbor_fusion
150,44,29719,0,0,1,7,7,fedrn_neighbor_fusion
150,44,41444,1,1,1,6,6,fedrn_neighbor_fusion
150,44,38674,1,1,1,6,6,fedrn_neighbor_fusion
150,44,49407,0,0,0,7,8,fedrn_neighbor_fusion
150,44,39304,0,0,1,7,7,fedrn_neighbor_fusion
150,44,30549,0,0,1,7,7,fedrn_neighbor_fusion
150,44,17191,1,1,1,6,6,fedrn_neighbor_fusion
150,44,41290,1,1,1,6,6,fedrn_neighbor_fusion
150,44,49277,0,0,1,7,7,fedrn_neighbor_fusion
150,44,24768,0,0,1,7,7,fedrn_neighbor_fusion
150,44,20314,0,0,1,7,7,fedrn_neighbor_fusion
150,44,5785,1,1,1,6,6,fedrn_neighbor_fusion
150,44,38527,1,1,1,6,6,fedrn_neighbor_fusion
150,44,40604,0,0,0,7,1,fedrn_neighbor_fusion
150,44,16468,0,0,0,7,5,fedrn_neighbor_fusion
150,44,49272,0,0,1,7,7,fedrn_neighbor_fusion
150,44,5796,0,0,0,6,3,fedrn_neighbor_fusion
150,44,5723,0,0,0,6,9,fedrn_neighbor_fusion
150,44,5745,1,1,1,6,6,fedrn_neighbor_fusion
150,44,29310,1,1,1,6,6,fedrn_neighbor_fusion
150,44,39259,0,0,1,7,7,fedrn_neighbor_fusion
150,44,13009,0,0,1,7,7,fedrn_neighbor_fusion
150,44,29656,0,0,1,7,7,fedrn_neighbor_fusion
150,44,38588,0,0,0,6,9,fedrn_neighbor_fusion
150,44,24289,0,0,0,6,9,fedrn_neighbor_fusion
150,44,16881,0,0,1,7,7,fedrn_neighbor_fusion
150,44,523,0,0,1,7,7,fedrn_neighbor_fusion
150,44,29646,0,1,0,7,1,fedrn_neighbor_fusion
150,44,49310,0,0,0,7,9,fedrn_neighbor_fusion
150,44,48460,1,1,1,6,6,fedrn_neighbor_fusion
150,44,7669,1,1,1,6,6,fedrn_neighbor_fusion
150,44,19552,0,0,0,6,4,fedrn_neighbor_fusion
150,44,931,0,0,0,6,5,fedrn_neighbor_fusion
150,44,48406,1,1,1,6,6,fedrn_neighbor_fusion
150,44,12900,0,0,1,7,7,fedrn_neighbor_fusion
150,44,31408,1,1,1,6,6,fedrn_neighbor_fusion
150,44,30592,0,0,1,7,7,fedrn_neighbor_fusion
150,44,48565,1,1,1,6,6,fedrn_neighbor_fusion
150,44,31457,0,0,0,6,7,fedrn_neighbor_fusion
150,44,30679,0,0,1,7,7,fedrn_neighbor_fusion
150,44,440,0,0,1,7,7,fedrn_neighbor_fusion
150,44,12441,1,1,1,6,6,fedrn_neighbor_fusion
150,44,20299,0,0,1,7,7,fedrn_neighbor_fusion
150,44,1051,0,0,0,6,9,fedrn_neighbor_fusion
150,44,40646,0,0,1,7,7,fedrn_neighbor_fusion
150,44,39303,1,1,1,7,7,fedrn_neighbor_fusion
150,44,1031,1,1,1,6,6,fedrn_neighbor_fusion
150,44,40439,0,0,1,7,7,fedrn_neighbor_fusion
150,44,29279,1,1,1,6,6,fedrn_neighbor_fusion
150,44,13802,1,1,1,6,6,fedrn_neighbor_fusion
150,44,24298,1,1,1,6,6,fedrn_neighbor_fusion
150,44,7638,0,0,0,6,2,fedrn_neighbor_fusion
150,44,16516,0,0,0,7,3,fedrn_neighbor_fusion
150,44,13797,1,1,1,6,6,fedrn_neighbor_fusion
150,44,5789,1,1,1,6,6,fedrn_neighbor_fusion
150,44,7120,0,0,0,7,0,fedrn_neighbor_fusion
150,44,20734,1,1,1,6,6,fedrn_neighbor_fusion
150,44,24359,1,1,1,6,6,fedrn_neighbor_fusion
150,44,469,0,0,1,7,7,fedrn_neighbor_fusion
150,44,1016,1,1,1,6,6,fedrn_neighbor_fusion
150,44,41275,0,0,0,6,1,fedrn_neighbor_fusion
150,44,49323,0,0,1,7,7,fedrn_neighbor_fusion
150,44,38671,1,1,1,6,6,fedrn_neighbor_fusion
150,44,40567,0,0,0,7,4,fedrn_neighbor_fusion
150,44,12941,0,0,1,7,7,fedrn_neighbor_fusion
150,44,40672,0,0,0,7,4,fedrn_neighbor_fusion
150,44,39261,0,0,0,7,4,fedrn_neighbor_fusion
150,44,40497,0,0,1,7,7,fedrn_neighbor_fusion
150,44,41177,1,1,1,6,6,fedrn_neighbor_fusion
150,44,49350,0,0,1,7,7,fedrn_neighbor_fusion
150,44,1035,0,0,0,6,4,fedrn_neighbor_fusion
150,44,20666,1,1,1,6,6,fedrn_neighbor_fusion
150,44,41327,1,1,1,6,6,fedrn_neighbor_fusion
150,44,49229,0,0,0,7,0,fedrn_neighbor_fusion
150,44,19501,0,0,0,6,3,fedrn_neighbor_fusion
150,44,499,1,0,1,7,7,fedrn_neighbor_fusion
150,44,7030,0,0,1,7,7,fedrn_neighbor_fusion
150,44,25228,0,0,0,7,2,fedrn_neighbor_fusion
150,44,17172,0,0,0,6,4,fedrn_neighbor_fusion
150,44,16876,0,0,1,7,7,fedrn_neighbor_fusion
150,44,30581,0,0,1,7,7,fedrn_neighbor_fusion
150,44,49264,0,0,1,7,7,fedrn_neighbor_fusion
150,44,13597,0,0,0,7,8,fedrn_neighbor_fusion
150,44,39255,0,0,1,7,7,fedrn_neighbor_fusion
150,44,49246,0,0,0,7,2,fedrn_neighbor_fusion
150,44,24675,0,0,1,7,7,fedrn_neighbor_fusion
150,44,49270,0,0,0,7,3,fedrn_neighbor_fusion
150,44,16467,0,0,0,7,0,fedrn_neighbor_fusion
150,44,31299,1,1,1,6,6,fedrn_neighbor_fusion
150,44,12995,0,0,1,7,7,fedrn_neighbor_fusion
150,44,39219,0,0,1,7,7,fedrn_neighbor_fusion
150,44,6301,0,0,1,7,7,fedrn_neighbor_fusion
150,44,1027,1,1,1,6,6,fedrn_neighbor_fusion
150,44,25304,0,0,0,7,4,fedrn_neighbor_fusion
150,44,38690,1,1,1,6,6,fedrn_neighbor_fusion
150,44,31466,1,1,1,6,6,fedrn_neighbor_fusion
150,44,16177,0,0,0,6,0,fedrn_neighbor_fusion
150,44,12994,0,0,0,7,0,fedrn_neighbor_fusion
150,44,25227,0,0,1,7,7,fedrn_neighbor_fusion
150,44,39354,0,0,1,7,7,fedrn_neighbor_fusion
150,44,16870,0,0,1,7,7,fedrn_neighbor_fusion
150,44,7076,0,0,0,7,3,fedrn_neighbor_fusion
150,44,40563,0,0,1,7,7,fedrn_neighbor_fusion
150,44,39328,0,0,1,7,7,fedrn_neighbor_fusion
150,44,25197,0,0,0,7,8,fedrn_neighbor_fusion
150,44,25681,1,1,1,6,6,fedrn_neighbor_fusion
150,44,24307,1,1,1,6,6,fedrn_neighbor_fusion
150,44,19755,0,0,1,7,7,fedrn_neighbor_fusion
150,44,1063,1,1,1,6,6,fedrn_neighbor_fusion
150,44,12433,1,1,1,6,6,fedrn_neighbor_fusion
150,44,20309,0,0,1,7,7,fedrn_neighbor_fusion
150,44,31279,1,1,1,6,6,fedrn_neighbor_fusion
150,44,6307,0,0,1,7,7,fedrn_neighbor_fusion
150,44,16868,1,1,0,7,6,fedrn_neighbor_fusion
150,44,12864,0,0,1,7,7,fedrn_neighbor_fusion
150,44,25612,0,0,0,6,0,fedrn_neighbor_fusion
150,44,12984,0,0,0,7,2,fedrn_neighbor_fusion
150,44,12407,1,1,1,6,6,fedrn_neighbor_fusion
150,44,29686,0,0,0,7,0,fedrn_neighbor_fusion
150,44,13566,0,0,1,7,7,fedrn_neighbor_fusion
150,44,38508,1,1,1,6,6,fedrn_neighbor_fusion
150,44,13605,0,0,0,7,8,fedrn_neighbor_fusion
150,44,49332,0,0,1,7,7,fedrn_neighbor_fusion
150,44,41331,1,1,1,6,6,fedrn_neighbor_fusion
150,44,516,0,0,0,7,3,fedrn_neighbor_fusion
150,44,31342,1,1,1,6,6,fedrn_neighbor_fusion
150,44,48373,0,0,0,6,9,fedrn_neighbor_fusion
150,44,29652,0,0,1,7,7,fedrn_neighbor_fusion
150,44,38475,1,1,1,6,6,fedrn_neighbor_fusion
150,44,38461,1,1,1,6,6,fedrn_neighbor_fusion
150,44,31448,1,1,1,6,6,fedrn_neighbor_fusion
150,44,13866,0,0,0,6,9,fedrn_neighbor_fusion
150,44,49377,0,0,1,7,7,fedrn_neighbor_fusion
150,44,38568,0,0,0,6,9,fedrn_neighbor_fusion
150,44,49198,0,0,0,7,2,fedrn_neighbor_fusion
150,44,20706,0,0,0,6,5,fedrn_neighbor_fusion
150,44,6239,0,0,1,7,7,fedrn_neighbor_fusion
150,44,48446,1,1,1,6,6,fedrn_neighbor_fusion
150,44,31451,1,1,1,6,6,fedrn_neighbor_fusion
150,44,12980,0,0,1,7,7,fedrn_neighbor_fusion
150,44,41399,1,1,1,6,6,fedrn_neighbor_fusion
150,44,40465,0,0,1,7,7,fedrn_neighbor_fusion
150,44,531,0,0,0,7,2,fedrn_neighbor_fusion
150,44,38641,0,0,0,6,3,fedrn_neighbor_fusion
150,44,41293,1,1,1,6,6,fedrn_neighbor_fusion
150,44,24261,0,0,0,6,3,fedrn_neighbor_fusion
150,44,39314,0,0,0,7,9,fedrn_neighbor_fusion
150,44,31312,0,0,0,6,7,fedrn_neighbor_fusion
150,44,24354,1,1,1,6,6,fedrn_neighbor_fusion
150,44,41311,0,0,0,6,4,fedrn_neighbor_fusion
150,44,38470,1,1,1,6,6,fedrn_neighbor_fusion
150,44,7481,0,0,0,6,1,fedrn_neighbor_fusion
150,44,40478,0,0,1,7,7,fedrn_neighbor_fusion
150,44,13847,0,0,0,6,0,fedrn_neighbor_fusion
150,44,20291,0,0,1,7,7,fedrn_neighbor_fusion
150,44,29381,1,1,1,6,6,fedrn_neighbor_fusion
150,44,31413,1,1,1,6,6,fedrn_neighbor_fusion
150,44,38450,0,0,0,6,1,fedrn_neighbor_fusion
150,44,48542,1,1,1,6,6,fedrn_neighbor_fusion
150,44,25729,1,1,1,6,6,fedrn_neighbor_fusion
150,44,25266,0,0,0,7,0,fedrn_neighbor_fusion
150,44,38559,1,1,1,6,6,fedrn_neighbor_fusion
150,44,41287,1,1,1,6,6,fedrn_neighbor_fusion
150,44,20717,1,1,1,6,6,fedrn_neighbor_fusion
150,44,40585,0,0,0,7,2,fedrn_neighbor_fusion
150,44,24232,1,1,1,6,6,fedrn_neighbor_fusion
150,44,19511,1,1,1,6,6,fedrn_neighbor_fusion
150,44,31373,0,0,0,6,5,fedrn_neighbor_fusion
150,44,1053,0,0,0,6,0,fedrn_neighbor_fusion
150,44,24729,0,0,1,7,7,fedrn_neighbor_fusion
150,44,41309,1,1,1,6,6,fedrn_neighbor_fusion
150,44,30659,0,0,0,7,8,fedrn_neighbor_fusion
150,44,49262,0,0,1,7,7,fedrn_neighbor_fusion
150,44,48401,1,1,1,6,6,fedrn_neighbor_fusion
150,44,39270,1,1,0,7,8,fedrn_neighbor_fusion
150,44,30538,0,0,1,7,7,fedrn_neighbor_fusion
