epoch,client_id,scoreA_count,scoreA_precision,scoreA_recall,scoreA_false_clean,scoreA_missed_clean,true_clean_count,total_count
215,16,241,0.975104,0.979167,6,5,240,400
215,2,240,1.000000,1.000000,0,0,240,400
216,67,235,0.987234,0.966667,3,8,240,400
216,70,242,0.991736,1.000000,2,0,240,400
216,63,248,0.959677,0.991667,10,2,240,400
216,60,240,1.000000,1.000000,0,0,240,400
216,12,243,0.962963,0.975000,9,6,240,400
216,20,244,0.983607,1.000000,4,0,240,400
216,74,240,1.000000,1.000000,0,0,240,400
216,65,245,0.942857,0.962500,14,9,240,400
216,48,241,0.962656,0.966667,9,8,240,400
216,6,237,0.987342,0.975000,3,6,240,400
217,95,249,0.955823,0.991667,11,2,240,400
217,41,238,0.978992,0.970833,5,7,240,400
217,6,241,0.983402,0.987500,4,3,240,400
217,23,244,0.979508,0.995833,5,1,240,400
217,93,238,0.995798,0.987500,1,3,240,400
217,26,246,0.963415,0.987500,9,3,240,400
217,60,240,1.000000,1.000000,0,0,240,400
217,14,239,0.995816,0.991667,1,2,240,400
217,43,238,0.991597,0.983333,2,4,240,400
217,31,239,0.987448,0.983333,3,4,240,400
218,11,249,0.959839,0.995833,10,1,240,400
218,52,235,1.000000,0.979167,0,5,240,400
218,62,242,0.983471,0.991667,4,2,240,400
218,87,244,0.959016,0.975000,10,6,240,400
218,34,245,0.951020,0.970833,12,7,240,400
218,57,126,0.936508,0.491667,8,122,240,400
218,61,240,1.000000,1.000000,0,0,240,400
218,64,240,1.000000,1.000000,0,0,240,400
218,22,239,0.966527,0.962500,8,9,240,400
218,48,244,0.963115,0.979167,9,5,240,400
219,75,239,0.987448,0.983333,3,4,240,400
219,18,243,0.971193,0.983333,7,4,240,400
219,94,242,0.983471,0.991667,4,2,240,400
219,48,244,0.963115,0.979167,9,5,240,400
219,58,243,0.979424,0.991667,5,2,240,400
219,46,240,0.991667,0.991667,2,2,240,400
219,98,244,0.967213,0.983333,8,4,240,400
219,28,243,0.967078,0.979167,8,5,240,400
219,56,246,0.975610,1.000000,6,0,240,400
219,92,242,0.987603,0.995833,3,1,240,400
220,86,236,1.000000,0.983333,0,4,240,400
220,71,245,0.979592,1.000000,5,0,240,400
220,74,240,1.000000,1.000000,0,0,240,400
220,4,241,0.995851,1.000000,1,0,240,400
220,23,245,0.979592,1.000000,5,0,240,400
220,19,240,0.987500,0.987500,3,3,240,400
220,29,240,1.000000,1.000000,0,0,240,400
220,3,240,0.995833,0.995833,1,1,240,400
220,36,245,0.975510,0.995833,6,1,240,400
220,35,243,0.975309,0.987500,6,3,240,400
221,6,245,0.971429,0.991667,7,2,240,400
221,19,243,0.975309,0.987500,6,3,240,400
221,78,252,0.924603,0.970833,19,7,240,400
221,80,240,1.000000,1.000000,0,0,240,400
221,52,235,1.000000,0.979167,0,5,240,400
221,31,239,0.987448,0.983333,3,4,240,400
221,43,240,0.987500,0.987500,3,3,240,400
221,85,244,0.983607,1.000000,4,0,240,400
221,2,240,1.000000,1.000000,0,0,240,400
221,25,238,0.991597,0.983333,2,4,240,400
222,52,239,0.995816,0.991667,1,2,240,400
222,34,243,0.950617,0.962500,12,9,240,400
222,5,241,0.987552,0.991667,3,2,240,400
222,85,242,0.987603,0.995833,3,1,240,400
222,49,235,0.970213,0.950000,7,12,240,400
222,19,243,0.975309,0.987500,6,3,240,400
222,39,236,0.953390,0.937500,11,15,240,400
222,9,240,1.000000,1.000000,0,0,240,400
222,35,246,0.971545,0.995833,7,1,240,400
222,7,244,0.979508,0.995833,5,1,240,400
223,54,243,0.983539,0.995833,4,1,240,400
223,28,247,0.959514,0.987500,10,3,240,400
223,50,251,0.916335,0.958333,21,10,240,400
223,72,251,0.944223,0.987500,14,3,240,400
223,74,240,1.000000,1.000000,0,0,240,400
223,51,126,0.904762,0.475000,12,126,240,400
223,46,238,1.000000,0.991667,0,2,240,400
223,32,239,0.991632,0.987500,2,3,240,400
223,21,240,0.962500,0.962500,9,9,240,400
223,15,242,0.950413,0.958333,12,10,240,400
224,50,260,0.919231,0.995833,21,1,240,400
224,94,244,0.979508,0.995833,5,1,240,400
224,90,241,0.991701,0.995833,2,1,240,400
224,68,237,0.987342,0.975000,3,6,240,400
224,69,242,0.933884,0.941667,16,14,240,400
224,16,242,0.971074,0.979167,7,5,240,400
224,89,241,0.979253,0.983333,5,4,240,400
224,87,242,0.938017,0.945833,15,13,240,400
224,5,242,0.983471,0.991667,4,2,240,400
224,24,249,0.951807,0.987500,12,3,240,400
225,86,240,0.991667,0.991667,2,2,240,400
225,49,234,0.970085,0.945833,7,13,240,400
225,62,242,0.983471,0.991667,4,2,240,400
225,59,243,0.983539,0.995833,4,1,240,400
225,10,237,0.970464,0.958333,7,10,240,400
225,42,241,0.975104,0.979167,6,5,240,400
225,1,239,0.995816,0.991667,1,2,240,400
225,68,238,0.983193,0.975000,4,6,240,400
225,83,242,0.979339,0.987500,5,3,240,400
225,90,239,0.995816,0.991667,1,2,240,400
226,57,126,0.936508,0.491667,8,122,240,400
226,49,242,0.975207,0.983333,6,4,240,400
226,27,255,0.937255,0.995833,16,1,240,400
226,34,242,0.954545,0.962500,11,9,240,400
226,0,240,1.000000,1.000000,0,0,240,400
226,56,245,0.975510,0.995833,6,1,240,400
226,38,243,0.983539,0.995833,4,1,240,400
226,67,240,0.991667,0.991667,2,2,240,400
226,88,240,1.000000,1.000000,0,0,240,400
226,5,241,0.979253,0.983333,5,4,240,400
227,93,240,0.991667,0.991667,2,2,240,400
227,40,249,0.943775,0.979167,14,5,240,400
227,21,250,0.940000,0.979167,15,5,240,400
227,95,248,0.955645,0.987500,11,3,240,400
227,96,241,0.991701,0.995833,2,1,240,400
227,6,245,0.975510,0.995833,6,1,240,400
227,52,241,0.991701,0.995833,2,1,240,400
227,55,243,0.967078,0.979167,8,5,240,400
227,48,245,0.959184,0.979167,10,5,240,400
227,42,241,0.979253,0.983333,5,4,240,400
228,9,240,1.000000,1.000000,0,0,240,400
228,69,253,0.932806,0.983333,17,4,240,400
228,49,241,0.979253,0.983333,5,4,240,400
228,79,242,0.979339,0.987500,5,3,240,400
228,57,126,0.936508,0.491667,8,122,240,400
228,47,240,0.979167,0.979167,5,5,240,400
228,60,240,1.000000,1.000000,0,0,240,400
228,24,190,0.947368,0.750000,10,60,240,400
228,12,247,0.963563,0.991667,9,2,240,400
228,41,239,0.983264,0.979167,4,5,240,400
229,15,244,0.938525,0.954167,15,11,240,400
229,12,248,0.959677,0.991667,10,2,240,400
229,69,244,0.938525,0.954167,15,11,240,400
229,34,245,0.955102,0.975000,11,6,240,400
229,67,244,0.979508,0.995833,5,1,240,400
229,96,243,0.987654,1.000000,3,0,240,400
229,74,240,1.000000,1.000000,0,0,240,400
229,42,243,0.983539,0.995833,4,1,240,400
229,54,244,0.983607,1.000000,4,0,240,400
229,88,240,1.000000,1.000000,0,0,240,400
230,69,256,0.933594,0.995833,17,1,240,400
230,84,241,0.987552,0.991667,3,2,240,400
230,50,254,0.929134,0.983333,18,4,240,400
230,99,245,0.963265,0.983333,9,4,240,400
230,23,243,0.979424,0.991667,5,2,240,400
230,97,251,0.936255,0.979167,16,5,240,400
230,73,242,0.979339,0.987500,5,3,240,400
230,76,243,0.979424,0.991667,5,2,240,400
230,44,244,0.963115,0.979167,9,5,240,400
230,78,258,0.922481,0.991667,20,2,240,400
231,55,249,0.959839,0.995833,10,1,240,400
231,90,240,0.995833,0.995833,1,1,240,400
231,64,240,1.000000,1.000000,0,0,240,400
231,81,227,0.986784,0.933333,3,16,240,400
231,91,210,0.957143,0.837500,9,39,240,400
231,57,126,0.936508,0.491667,8,122,240,400
231,87,244,0.959016,0.975000,10,6,240,400
231,75,240,0.991667,0.991667,2,2,240,400
231,94,248,0.967742,1.000000,8,0,240,400
231,61,240,1.000000,1.000000,0,0,240,400
232,49,245,0.979592,1.000000,5,0,240,400
232,76,242,0.987603,0.995833,3,1,240,400
232,32,239,0.991632,0.987500,2,3,240,400
232,95,248,0.955645,0.987500,11,3,240,400
232,28,245,0.959184,0.979167,10,5,240,400
232,93,241,0.991701,0.995833,2,1,240,400
232,59,241,0.983402,0.987500,4,3,240,400
232,86,239,0.995816,0.991667,1,2,240,400
232,30,247,0.959514,0.987500,10,3,240,400
232,35,244,0.971311,0.987500,7,3,240,400
233,13,238,0.995798,0.987500,1,3,240,400
233,54,244,0.983607,1.000000,4,0,240,400
233,69,247,0.939271,0.966667,15,8,240,400
233,73,244,0.979508,0.995833,5,1,240,400
233,31,239,0.983264,0.979167,4,5,240,400
233,99,227,0.955947,0.904167,10,23,240,400
233,12,248,0.967742,1.000000,8,0,240,400
233,72,257,0.926070,0.991667,19,2,240,400
233,24,231,0.956710,0.920833,10,19,240,400
233,51,127,0.897638,0.475000,13,126,240,400
234,48,248,0.955645,0.987500,11,3,240,400
234,69,244,0.934426,0.950000,16,12,240,400
234,29,240,1.000000,1.000000,0,0,240,400
234,54,243,0.983539,0.995833,4,1,240,400
234,60,240,1.000000,1.000000,0,0,240,400
234,49,243,0.975309,0.987500,6,3,240,400
234,32,241,0.991701,0.995833,2,1,240,400
234,36,244,0.979508,0.995833,5,1,240,400
234,31,241,0.983402,0.987500,4,3,240,400
234,13,238,1.000000,0.991667,0,2,240,400
235,42,240,0.987500,0.987500,3,3,240,400
235,18,244,0.967213,0.983333,8,4,240,400
235,94,247,0.967611,0.995833,8,1,240,400
235,27,243,0.946502,0.958333,13,10,240,400
235,3,239,0.995816,0.991667,1,2,240,400
235,36,245,0.975510,0.995833,6,1,240,400
235,55,248,0.951613,0.983333,12,4,240,400
235,5,244,0.979508,0.995833,5,1,240,400
235,50,259,0.915058,0.987500,22,3,240,400
235,72,248,0.939516,0.970833,15,7,240,400
236,45,233,0.965665,0.937500,8,15,240,400
236,77,241,0.991701,0.995833,2,1,240,400
236,10,234,0.982906,0.958333,4,10,240,400
236,41,240,0.979167,0.979167,5,5,240,400
236,64,240,1.000000,1.000000,0,0,240,400
236,73,243,0.975309,0.987500,6,3,240,400
236,97,235,0.936170,0.916667,15,20,240,400
236,93,240,0.991667,0.991667,2,2,240,400
236,29,240,1.000000,1.000000,0,0,240,400
236,35,247,0.971660,1.000000,7,0,240,400
237,91,249,0.939759,0.975000,15,6,240,400
237,21,240,0.945833,0.945833,13,13,240,400
237,37,235,0.978723,0.958333,5,10,240,400
237,99,245,0.955102,0.975000,11,6,240,400
237,17,243,0.954733,0.966667,11,8,240,400
237,22,253,0.948617,1.000000,13,0,240,400
237,3,239,0.995816,0.991667,1,2,240,400
237,28,247,0.959514,0.987500,10,3,240,400
237,44,246,0.967480,0.991667,8,2,240,400
237,89,241,0.983402,0.987500,4,3,240,400
238,71,243,0.987654,1.000000,3,0,240,400
238,83,245,0.971429,0.991667,7,2,240,400
238,63,246,0.951220,0.975000,12,6,240,400
238,21,241,0.962656,0.966667,9,8,240,400
238,66,242,0.987603,0.995833,3,1,240,400
238,61,240,1.000000,1.000000,0,0,240,400
238,45,241,0.958506,0.962500,10,9,240,400
238,5,242,0.979339,0.987500,5,3,240,400
238,13,240,0.995833,0.995833,1,1,240,400
238,4,241,0.995851,1.000000,1,0,240,400
239,98,245,0.971429,0.991667,7,2,240,400
239,50,254,0.921260,0.975000,20,6,240,400
239,30,247,0.955466,0.983333,11,4,240,400
239,60,240,1.000000,1.000000,0,0,240,400
239,48,248,0.951613,0.983333,12,4,240,400
239,0,240,1.000000,1.000000,0,0,240,400
239,21,241,0.950207,0.954167,12,11,240,400
239,78,257,0.926070,0.991667,19,2,240,400
239,7,243,0.983539,0.995833,4,1,240,400
239,99,251,0.948207,0.991667,13,2,240,400
240,31,244,0.983607,1.000000,4,0,240,400
240,76,240,0.991667,0.991667,2,2,240,400
240,62,240,0.987500,0.987500,3,3,240,400
240,45,244,0.967213,0.983333,8,4,240,400
240,55,250,0.956000,0.995833,11,1,240,400
240,61,240,1.000000,1.000000,0,0,240,400
240,1,240,0.995833,0.995833,1,1,240,400
240,38,240,0.983333,0.983333,4,4,240,400
240,70,242,0.991736,1.000000,2,0,240,400
240,85,245,0.979592,1.000000,5,0,240,400
241,33,244,0.967213,0.983333,8,4,240,400
241,84,234,0.987179,0.962500,3,9,240,400
241,20,240,0.983333,0.983333,4,4,240,400
241,55,250,0.952000,0.991667,12,2,240,400
241,59,242,0.979339,0.987500,5,3,240,400
241,1,238,0.995798,0.987500,1,3,240,400
241,93,240,0.991667,0.991667,2,2,240,400
241,64,240,1.000000,1.000000,0,0,240,400
241,80,240,1.000000,1.000000,0,0,240,400
241,36,246,0.975610,1.000000,6,0,240,400
242,89,242,0.979339,0.987500,5,3,240,400
242,43,241,0.991701,0.995833,2,1,240,400
242,37,239,0.979079,0.975000,5,6,240,400
242,84,241,0.991701,0.995833,2,1,240,400
242,61,240,1.000000,1.000000,0,0,240,400
242,62,241,0.983402,0.987500,4,3,240,400
242,48,247,0.951417,0.979167,12,5,240,400
242,64,240,1.000000,1.000000,0,0,240,400
242,73,245,0.975510,0.995833,6,1,240,400
242,2,240,1.000000,1.000000,0,0,240,400
243,5,242,0.979339,0.987500,5,3,240,400
243,67,242,0.983471,0.991667,4,2,240,400
243,83,244,0.971311,0.987500,7,3,240,400
243,60,240,1.000000,1.000000,0,0,240,400
243,1,239,0.995816,0.991667,1,2,240,400
243,3,240,0.995833,0.995833,1,1,240,400
243,51,126,0.904762,0.475000,12,126,240,400
243,98,247,0.963563,0.991667,9,2,240,400
243,59,241,0.983402,0.987500,4,3,240,400
243,50,256,0.933594,0.995833,17,1,240,400
244,5,243,0.979424,0.991667,5,2,240,400
244,36,246,0.975610,1.000000,6,0,240,400
244,49,244,0.975410,0.991667,6,2,240,400
244,54,243,0.983539,0.995833,4,1,240,400
244,57,126,0.936508,0.491667,8,122,240,400
244,18,247,0.963563,0.991667,9,2,240,400
244,72,251,0.944223,0.987500,14,3,240,400
244,17,244,0.950820,0.966667,12,8,240,400
244,16,245,0.967347,0.987500,8,3,240,400
244,24,249,0.947791,0.983333,13,4,240,400
245,62,242,0.983471,0.991667,4,2,240,400
245,7,244,0.983607,1.000000,4,0,240,400
245,79,245,0.979592,1.000000,5,0,240,400
245,72,240,0.954167,0.954167,11,11,240,400
245,15,230,0.947826,0.908333,12,22,240,400
245,63,246,0.959350,0.983333,10,4,240,400
245,30,243,0.967078,0.979167,8,5,240,400
245,71,243,0.983539,0.995833,4,1,240,400
245,89,243,0.975309,0.987500,6,3,240,400
245,42,241,0.983402,0.987500,4,3,240,400
246,91,258,0.926357,0.995833,19,1,240,400
246,10,240,0.970833,0.970833,7,7,240,400
246,16,240,0.975000,0.975000,6,6,240,400
246,52,239,0.995816,0.991667,1,2,240,400
246,5,242,0.983471,0.991667,4,2,240,400
246,57,126,0.936508,0.491667,8,122,240,400
246,62,243,0.983539,0.995833,4,1,240,400
246,7,244,0.983607,1.000000,4,0,240,400
246,40,251,0.944223,0.987500,14,3,240,400
246,42,244,0.979508,0.995833,5,1,240,400
247,82,243,0.979424,0.991667,5,2,240,400
247,44,245,0.975510,0.995833,6,1,240,400
247,40,253,0.944664,0.995833,14,1,240,400
247,86,237,0.995781,0.983333,1,4,240,400
247,60,240,1.000000,1.000000,0,0,240,400
247,68,240,0.983333,0.983333,4,4,240,400
247,47,246,0.963415,0.987500,9,3,240,400
247,51,126,0.904762,0.475000,12,126,240,400
247,41,240,0.983333,0.983333,4,4,240,400
247,49,245,0.967347,0.987500,8,3,240,400
248,81,235,0.978723,0.958333,5,10,240,400
248,39,248,0.959677,0.991667,10,2,240,400
248,69,250,0.940000,0.979167,15,5,240,400
248,59,243,0.979424,0.991667,5,2,240,400
248,0,240,1.000000,1.000000,0,0,240,400
248,43,240,0.987500,0.987500,3,3,240,400
248,97,239,0.933054,0.929167,16,17,240,400
248,64,240,1.000000,1.000000,0,0,240,400
248,2,240,1.000000,1.000000,0,0,240,400
248,90,240,0.995833,0.995833,1,1,240,400
249,79,243,0.979424,0.991667,5,2,240,400
249,11,239,0.966527,0.962500,8,9,240,400
249,69,255,0.933333,0.991667,17,2,240,400
249,91,253,0.936759,0.987500,16,3,240,400
249,95,248,0.959677,0.991667,10,2,240,400
249,36,246,0.975610,1.000000,6,0,240,400
249,53,242,0.987603,0.995833,3,1,240,400
249,4,242,0.991736,1.000000,2,0,240,400
249,55,246,0.963415,0.987500,9,3,240,400
249,32,242,0.987603,0.995833,3,1,240,400
250,90,241,0.991701,0.995833,2,1,240,400
250,52,238,1.000000,0.991667,0,2,240,400
250,64,240,1.000000,1.000000,0,0,240,400
250,15,244,0.963115,0.979167,9,5,240,400
250,62,240,0.987500,0.987500,3,3,240,400
250,45,249,0.951807,0.987500,12,3,240,400
250,11,246,0.959350,0.983333,10,4,240,400
250,95,243,0.954733,0.966667,11,8,240,400
250,9,240,1.000000,1.000000,0,0,240,400
250,14,242,0.983471,0.991667,4,2,240,400
251,28,244,0.959016,0.975000,10,6,240,400
251,48,242,0.950413,0.958333,12,10,240,400
251,1,239,0.995816,0.991667,1,2,240,400
251,45,216,0.944444,0.850000,12,36,240,400
251,19,239,0.983264,0.979167,4,5,240,400
251,62,242,0.979339,0.987500,5,3,240,400
251,49,246,0.971545,0.995833,7,1,240,400
251,51,126,0.904762,0.475000,12,126,240,400
251,3,239,0.995816,0.991667,1,2,240,400
251,96,245,0.975510,0.995833,6,1,240,400
252,74,240,1.000000,1.000000,0,0,240,400
252,85,242,0.991736,1.000000,2,0,240,400
252,61,240,1.000000,1.000000,0,0,240,400
252,37,242,0.971074,0.979167,7,5,240,400
252,79,246,0.971545,0.995833,7,1,240,400
252,43,243,0.979424,0.991667,5,2,240,400
252,95,247,0.955466,0.983333,11,4,240,400
252,42,243,0.983539,0.995833,4,1,240,400
252,32,243,0.983539,0.995833,4,1,240,400
252,66,243,0.987654,1.000000,3,0,240,400
253,36,244,0.983607,1.000000,4,0,240,400
253,18,241,0.966805,0.970833,8,7,240,400
253,53,240,0.983333,0.983333,4,4,240,400
253,2,240,1.000000,1.000000,0,0,240,400
253,11,238,0.966387,0.958333,8,10,240,400
253,28,246,0.959350,0.983333,10,4,240,400
253,14,244,0.983607,1.000000,4,0,240,400
253,58,244,0.983607,1.000000,4,0,240,400
253,90,241,0.991701,0.995833,2,1,240,400
253,83,245,0.971429,0.991667,7,2,240,400
254,11,243,0.958848,0.970833,10,7,240,400
254,24,242,0.954545,0.962500,11,9,240,400
254,60,240,1.000000,1.000000,0,0,240,400
254,2,240,1.000000,1.000000,0,0,240,400
254,91,253,0.936759,0.987500,16,3,240,400
254,78,253,0.924901,0.975000,19,6,240,400
254,4,241,0.995851,1.000000,1,0,240,400
254,87,247,0.947368,0.975000,13,6,240,400
254,28,246,0.959350,0.983333,10,4,240,400
254,32,242,0.983471,0.991667,4,2,240,400
255,83,245,0.971429,0.991667,7,2,240,400
255,32,243,0.983539,0.995833,4,1,240,400
255,45,235,0.970213,0.950000,7,12,240,400
255,64,240,1.000000,1.000000,0,0,240,400
255,69,254,0.933071,0.987500,17,3,240,400
255,28,250,0.952000,0.991667,12,2,240,400
255,94,242,0.983471,0.991667,4,2,240,400
255,72,246,0.943089,0.966667,14,8,240,400
255,63,248,0.955645,0.987500,11,3,240,400
255,74,240,1.000000,1.000000,0,0,240,400
256,56,245,0.975510,0.995833,6,1,240,400
256,12,243,0.962963,0.975000,9,6,240,400
256,21,240,0.958333,0.958333,10,10,240,400
256,83,242,0.979339,0.987500,5,3,240,400
256,25,242,0.979339,0.987500,5,3,240,400
256,14,243,0.975309,0.987500,6,3,240,400
256,58,239,0.983264,0.979167,4,5,240,400
256,9,240,1.000000,1.000000,0,0,240,400
256,6,244,0.979508,0.995833,5,1,240,400
256,75,240,0.987500,0.987500,3,3,240,400
257,39,170,0.958824,0.679167,7,77,240,400
257,61,240,1.000000,1.000000,0,0,240,400
257,73,244,0.979508,0.995833,5,1,240,400
257,13,240,0.995833,0.995833,1,1,240,400
257,11,248,0.959677,0.991667,10,2,240,400
257,81,236,0.974576,0.958333,6,10,240,400
257,53,245,0.975510,0.995833,6,1,240,400
257,46,240,0.995833,0.995833,1,1,240,400
257,21,229,0.947598,0.904167,12,23,240,400
257,64,240,1.000000,1.000000,0,0,240,400
258,50,255,0.929412,0.987500,18,3,240,400
258,87,242,0.954545,0.962500,11,9,240,400
258,71,242,0.987603,0.995833,3,1,240,400
258,56,247,0.971660,1.000000,7,0,240,400
258,46,240,0.995833,0.995833,1,1,240,400
258,22,245,0.963265,0.983333,9,4,240,400
258,20,240,0.983333,0.983333,4,4,240,400
258,28,245,0.963265,0.983333,9,4,240,400
258,65,246,0.951220,0.975000,12,6,240,400
258,94,244,0.979508,0.995833,5,1,240,400
259,14,244,0.971311,0.987500,7,3,240,400
259,36,245,0.979592,1.000000,5,0,240,400
259,24,230,0.969565,0.929167,7,17,240,400
259,97,246,0.947154,0.970833,13,7,240,400
259,15,247,0.963563,0.991667,9,2,240,400
259,22,247,0.967611,0.995833,8,1,240,400
259,41,240,0.983333,0.983333,4,4,240,400
259,0,240,1.000000,1.000000,0,0,240,400
259,16,240,0.975000,0.975000,6,6,240,400
259,62,243,0.979424,0.991667,5,2,240,400
260,90,241,0.991701,0.995833,2,1,240,400
260,71,240,0.991667,0.991667,2,2,240,400
260,16,242,0.975207,0.983333,6,4,240,400
260,47,245,0.967347,0.987500,8,3,240,400
260,51,126,0.904762,0.475000,12,126,240,400
260,19,237,0.962025,0.950000,9,12,240,400
260,61,240,1.000000,1.000000,0,0,240,400
260,83,243,0.975309,0.987500,6,3,240,400
260,1,239,0.995816,0.991667,1,2,240,400
260,18,244,0.967213,0.983333,8,4,240,400
261,12,243,0.975309,0.987500,6,3,240,400
261,98,247,0.959514,0.987500,10,3,240,400
261,66,242,0.983471,0.991667,4,2,240,400
261,9,240,1.000000,1.000000,0,0,240,400
261,25,243,0.979424,0.991667,5,2,240,400
261,64,240,1.000000,1.000000,0,0,240,400
261,57,126,0.936508,0.491667,8,122,240,400
261,29,240,1.000000,1.000000,0,0,240,400
261,42,241,0.983402,0.987500,4,3,240,400
261,82,242,0.979339,0.987500,5,3,240,400
262,49,246,0.967480,0.991667,8,2,240,400
262,48,243,0.971193,0.983333,7,4,240,400
262,98,248,0.959677,0.991667,10,2,240,400
262,45,248,0.951613,0.983333,12,4,240,400
262,40,246,0.934959,0.958333,16,10,240,400
262,99,251,0.948207,0.991667,13,2,240,400
262,6,241,0.991701,0.995833,2,1,240,400
262,85,245,0.979592,1.000000,5,0,240,400
262,1,243,0.983539,0.995833,4,1,240,400
262,64,240,1.000000,1.000000,0,0,240,400
263,68,241,0.979253,0.983333,5,4,240,400
263,47,247,0.963563,0.991667,9,2,240,400
263,46,240,0.995833,0.995833,1,1,240,400
263,39,250,0.952000,0.991667,12,2,240,400
263,53,246,0.975610,1.000000,6,0,240,400
263,24,250,0.952000,0.991667,12,2,240,400
263,17,249,0.951807,0.987500,12,3,240,400
263,64,240,1.000000,1.000000,0,0,240,400
263,56,248,0.963710,0.995833,9,1,240,400
263,82,245,0.971429,0.991667,7,2,240,400
264,95,236,0.949153,0.933333,12,16,240,400
264,41,241,0.983402,0.987500,4,3,240,400
264,24,245,0.951020,0.970833,12,7,240,400
264,21,227,0.947137,0.895833,12,25,240,400
264,3,239,0.995816,0.991667,1,2,240,400
264,71,243,0.983539,0.995833,4,1,240,400
264,48,246,0.963415,0.987500,9,3,240,400
264,81,238,0.978992,0.970833,5,7,240,400
264,23,247,0.971660,1.000000,7,0,240,400
264,22,249,0.959839,0.995833,10,1,240,400
265,63,247,0.963563,0.991667,9,2,240,400
265,73,244,0.975410,0.991667,6,2,240,400
265,31,243,0.987654,1.000000,3,0,240,400
265,42,242,0.983471,0.991667,4,2,240,400
265,52,241,0.991701,0.995833,2,1,240,400
265,33,244,0.954918,0.970833,11,7,240,400
265,12,247,0.963563,0.991667,9,2,240,400
265,66,245,0.979592,1.000000,5,0,240,400
265,56,248,0.967742,1.000000,8,0,240,400
265,62,244,0.979508,0.995833,5,1,240,400
266,42,240,0.991667,0.991667,2,2,240,400
266,19,245,0.959184,0.979167,10,5,240,400
266,38,240,0.979167,0.979167,5,5,240,400
266,65,228,0.942982,0.895833,13,25,240,400
266,96,246,0.975610,1.000000,6,0,240,400
266,20,240,0.987500,0.987500,3,3,240,400
266,90,239,0.995816,0.991667,1,2,240,400
266,35,244,0.975410,0.991667,6,2,240,400
266,8,243,0.987654,1.000000,3,0,240,400
266,15,248,0.959677,0.991667,10,2,240,400
267,18,244,0.967213,0.983333,8,4,240,400
267,56,248,0.967742,1.000000,8,0,240,400
267,79,246,0.971545,0.995833,7,1,240,400
267,45,245,0.942857,0.962500,14,9,240,400
267,39,249,0.951807,0.987500,12,3,240,400
267,13,240,0.995833,0.995833,1,1,240,400
267,33,154,0.948052,0.608333,8,94,240,400
267,78,256,0.921875,0.983333,20,4,240,400
267,50,253,0.916996,0.966667,21,8,240,400
267,3,239,0.995816,0.991667,1,2,240,400
268,82,242,0.975207,0.983333,6,4,240,400
268,77,246,0.975610,1.000000,6,0,240,400
268,46,240,0.991667,0.991667,2,2,240,400
268,17,246,0.951220,0.975000,12,6,240,400
268,29,240,1.000000,1.000000,0,0,240,400
268,19,247,0.955466,0.983333,11,4,240,400
268,78,258,0.926357,0.995833,19,1,240,400
268,66,243,0.987654,1.000000,3,0,240,400
268,28,248,0.955645,0.987500,11,3,240,400
268,39,249,0.955823,0.991667,11,2,240,400
269,43,243,0.983539,0.995833,4,1,240,400
269,97,251,0.936255,0.979167,16,5,240,400
269,29,240,1.000000,1.000000,0,0,240,400
269,37,238,0.978992,0.970833,5,7,240,400
269,91,243,0.942387,0.954167,14,11,240,400
269,61,240,1.000000,1.000000,0,0,240,400
269,21,238,0.953782,0.945833,11,13,240,400
269,77,247,0.971660,1.000000,7,0,240,400
269,81,241,0.979253,0.983333,5,4,240,400
269,13,240,0.995833,0.995833,1,1,240,400
270,8,238,0.995798,0.987500,1,3,240,400
270,80,240,1.000000,1.000000,0,0,240,400
270,84,240,0.991667,0.991667,2,2,240,400
270,87,244,0.963115,0.979167,9,5,240,400
270,13,240,0.995833,0.995833,1,1,240,400
270,27,220,0.954545,0.875000,10,30,240,400
270,74,240,1.000000,1.000000,0,0,240,400
270,11,250,0.956000,0.995833,11,1,240,400
270,26,248,0.959677,0.991667,10,2,240,400
270,33,161,0.950311,0.637500,8,87,240,400
271,46,241,0.995851,1.000000,1,0,240,400
271,53,245,0.975510,0.995833,6,1,240,400
271,43,243,0.983539,0.995833,4,1,240,400
271,34,245,0.951020,0.970833,12,7,240,400
271,15,249,0.943775,0.979167,14,5,240,400
271,98,246,0.959350,0.983333,10,4,240,400
271,9,240,1.000000,1.000000,0,0,240,400
271,77,245,0.975510,0.995833,6,1,240,400
271,2,240,1.000000,1.000000,0,0,240,400
271,28,246,0.959350,0.983333,10,4,240,400
272,8,238,0.995798,0.987500,1,3,240,400
272,96,243,0.979424,0.991667,5,2,240,400
272,47,250,0.956000,0.995833,11,1,240,400
272,52,239,1.000000,0.995833,0,1,240,400
272,24,248,0.951613,0.983333,12,4,240,400
272,16,245,0.967347,0.987500,8,3,240,400
272,39,241,0.958506,0.962500,10,9,240,400
272,81,242,0.979339,0.987500,5,3,240,400
272,63,244,0.959016,0.975000,10,6,240,400
272,22,186,0.967742,0.750000,6,60,240,400
273,0,240,1.000000,1.000000,0,0,240,400
273,10,242,0.975207,0.983333,6,4,240,400
273,2,240,1.000000,1.000000,0,0,240,400
273,77,245,0.975510,0.995833,6,1,240,400
273,38,245,0.975510,0.995833,6,1,240,400
273,79,246,0.975610,1.000000,6,0,240,400
273,80,240,1.000000,1.000000,0,0,240,400
273,41,242,0.979339,0.987500,5,3,240,400
