epoch,global_test_acc,global_test_loss,train_loss,clean_ratio,scoreA_clean_ratio,scoreA_precision,scoreA_recall,fedrn_clean_ratio,fedrn_precision,fedrn_recall,net2_clean_ratio,net2_precision,net2_recall,selection_precision,selection_recall,false_clean,missed_clean,neighbor_net2_used_ratio,neighbor_ft_ep,net2_ft_ep
288,57.860000,1.192414,0.197231,0.600800,0.592400,0.982107,0.969667,0.597400,0.986274,0.982000,0.607200,0.978261,0.990000,0.985353,0.986667,44,40,1.000000,1,1
289,55.070000,1.394502,0.164708,0.602400,0.592400,0.979406,0.967000,0.597200,0.982251,0.977667,0.610200,0.971157,0.987667,0.980080,0.984000,60,48,1.000000,1,1
290,60.960000,1.134968,0.197327,0.606000,0.602800,0.978434,0.983000,0.603000,0.981758,0.986667,0.610200,0.974107,0.990667,0.978878,0.988667,64,34,1.000000,1,1
291,52.890000,1.317359,0.219420,0.603200,0.600400,0.983344,0.984000,0.599800,0.986996,0.986667,0.608000,0.978289,0.991333,0.983753,0.989000,49,33,1.000000,1,1
292,52.800000,1.324764,0.164857,0.599000,0.584600,0.983579,0.958333,0.596600,0.985920,0.980333,0.606600,0.979558,0.990333,0.985309,0.983667,44,49,1.000000,1,1
293,56.740000,1.226452,0.202925,0.609200,0.605600,0.976882,0.986000,0.598800,0.979960,0.978000,0.613800,0.971978,0.994333,0.977676,0.992667,68,22,1.000000,1,1
294,56.940000,1.261818,0.224401,0.611400,0.608600,0.966480,0.980333,0.609600,0.969488,0.985000,0.618000,0.961812,0.990667,0.969251,0.987667,94,37,1.000000,1,1
295,53.370000,1.348925,0.128203,0.605800,0.595200,0.983199,0.975333,0.603400,0.985416,0.991000,0.605400,0.980509,0.989333,0.984483,0.994000,47,18,1.000000,1,1
296,56.930000,1.210945,0.164515,0.607400,0.605600,0.979194,0.988333,0.604800,0.983135,0.991000,0.613400,0.973916,0.995667,0.981231,0.993333,57,20,1.000000,1,1
297,51.730000,1.481303,0.132236,0.601000,0.601800,0.983716,0.986667,0.599800,0.985995,0.985667,0.602400,0.984064,0.988000,0.986023,0.987667,42,37,1.000000,1,1
298,51.800000,1.366236,0.180360,0.605200,0.605000,0.977521,0.985667,0.602400,0.981740,0.985667,0.611800,0.973848,0.993000,0.979511,0.988000,62,36,1.000000,1,1
299,55.860000,1.251503,0.234872,0.609800,0.607200,0.974308,0.986000,0.605600,0.974901,0.984000,0.614800,0.969746,0.993667,0.973434,0.989333,81,32,1.000000,1,1
300,53.810000,1.279955,0.195622,0.603800,0.594000,0.974074,0.964333,0.600000,0.979667,0.979667,0.613600,0.969361,0.991333,0.978138,0.984333,66,47,1.000000,1,1
301,57.060000,1.199541,0.208361,0.610000,0.608000,0.974342,0.987333,0.607400,0.976622,0.988667,0.615800,0.969471,0.995000,0.975738,0.992000,74,24,1.000000,1,1
302,54.610000,1.265992,0.218198,0.596800,0.565400,0.977007,0.920667,0.588200,0.977899,0.958667,0.614800,0.966168,0.990000,0.977212,0.972000,68,84,1.000000,1,1
303,54.820000,1.261887,0.164051,0.605600,0.601800,0.980392,0.983333,0.603400,0.982764,0.988333,0.609400,0.976370,0.991667,0.980845,0.990000,58,30,1.000000,1,1
304,58.440000,1.155801,0.214693,0.607200,0.604400,0.978822,0.986000,0.606800,0.979565,0.990667,0.609200,0.975706,0.990667,0.979578,0.991333,62,26,1.000000,1,1
305,53.020000,1.388507,0.148112,0.599800,0.596000,0.988926,0.982333,0.597400,0.989956,0.985667,0.603200,0.985411,0.990667,0.988663,0.988333,34,35,1.000000,1,1
306,56.960000,1.226134,0.155083,0.602200,0.590200,0.980685,0.964667,0.593400,0.985844,0.975000,0.611000,0.974795,0.992667,0.983062,0.986667,51,40,1.000000,1,1
307,51.240000,1.404031,0.221960,0.604000,0.588000,0.979932,0.960333,0.600600,0.982351,0.983333,0.610800,0.972168,0.989667,0.981126,0.987667,57,37,1.000000,1,1
308,52.050000,1.376348,0.209250,0.605800,0.601800,0.979395,0.982333,0.597600,0.981258,0.977333,0.612000,0.974183,0.993667,0.979201,0.988667,63,34,1.000000,1,1
309,51.560000,1.486006,0.200461,0.571800,0.571200,0.986695,0.939333,0.570800,0.987386,0.939333,0.575600,0.981932,0.942000,0.987058,0.940667,37,178,1.000000,1,1
310,48.500000,1.535418,0.124101,0.592400,0.574400,0.987813,0.945667,0.590600,0.990857,0.975333,0.578400,0.987206,0.951667,0.988859,0.976333,33,71,1.000000,1,1
311,52.890000,1.318584,0.184521,0.607000,0.599400,0.980314,0.979333,0.601800,0.983716,0.986667,0.614000,0.973290,0.996000,0.980560,0.992000,59,24,1.000000,1,1
312,59.600000,1.181018,0.239717,0.611400,0.606000,0.973927,0.983667,0.605000,0.974215,0.982333,0.619600,0.963848,0.995333,0.971214,0.989667,88,31,1.000000,1,1
313,56.490000,1.235333,0.102738,0.599200,0.593400,0.990563,0.979667,0.597400,0.992300,0.988000,0.601800,0.989365,0.992333,0.991656,0.990333,25,29,1.000000,1,1
314,53.870000,1.359723,0.210238,0.596400,0.577400,0.977485,0.940667,0.592600,0.980763,0.968667,0.585400,0.971302,0.947667,0.978538,0.972667,64,82,1.000000,1,1
315,55.690000,1.302971,0.192883,0.606400,0.600200,0.972676,0.973000,0.601000,0.977371,0.979000,0.613800,0.968719,0.991000,0.976913,0.987333,70,38,1.000000,1,1
316,56.750000,1.196190,0.180774,0.604000,0.599800,0.977659,0.977333,0.600600,0.984016,0.985000,0.609800,0.975730,0.991667,0.982119,0.988667,54,34,1.000000,1,1
317,53.680000,1.340904,0.146699,0.576200,0.564200,0.976959,0.918667,0.573800,0.978390,0.935667,0.581200,0.974191,0.943667,0.978133,0.939333,63,182,1.000000,1,1
318,57.900000,1.172565,0.204807,0.604800,0.603000,0.973466,0.978333,0.602000,0.976744,0.980000,0.610400,0.968545,0.985333,0.975198,0.983000,75,51,1.000000,1,1
319,55.940000,1.245972,0.178368,0.609800,0.604600,0.978498,0.986000,0.605800,0.981182,0.990667,0.615200,0.972367,0.997000,0.979010,0.995000,64,15,1.000000,1,1
320,55.390000,1.282515,0.172339,0.611000,0.609000,0.973727,0.988333,0.608200,0.977310,0.990667,0.618000,0.965049,0.994000,0.974795,0.992667,77,22,1.000000,1,1
321,54.250000,1.282384,0.177836,0.602400,0.580200,0.981386,0.949000,0.594800,0.983860,0.975333,0.614600,0.969411,0.993000,0.981076,0.985000,57,45,1.000000,1,1
322,56.030000,1.206327,0.182543,0.574000,0.572200,0.979028,0.933667,0.571000,0.983538,0.936000,0.583200,0.970850,0.943667,0.981185,0.938667,54,184,1.000000,1,1
323,58.700000,1.205786,0.279952,0.604000,0.601400,0.981709,0.984000,0.597600,0.984940,0.981000,0.609800,0.976714,0.992667,0.981788,0.988333,55,35,1.000000,1,1
324,61.550000,1.081009,0.217066,0.609600,0.604200,0.975836,0.982667,0.607800,0.976308,0.989000,0.615400,0.969776,0.994667,0.975394,0.991000,75,27,1.000000,1,1
325,53.080000,1.325262,0.185035,0.608800,0.609000,0.976683,0.991333,0.605000,0.980165,0.988333,0.616000,0.968506,0.994333,0.977661,0.992000,68,24,1.000000,1,1
326,53.660000,1.273325,0.236559,0.607000,0.600000,0.974000,0.974000,0.601600,0.977061,0.979667,0.620000,0.959677,0.991667,0.974300,0.985667,78,43,1.000000,1,1
327,56.930000,1.211247,0.153953,0.603000,0.601400,0.983372,0.985667,0.599600,0.984990,0.984333,0.607400,0.979585,0.991667,0.983416,0.988333,50,35,1.000000,1,1
328,55.830000,1.238041,0.162573,0.602600,0.602400,0.983732,0.987667,0.600000,0.987333,0.987333,0.607200,0.979908,0.991667,0.985397,0.989667,44,31,1.000000,1,1
329,54.290000,1.385913,0.130340,0.603200,0.599400,0.988655,0.987667,0.603000,0.988060,0.993000,0.602400,0.988380,0.992333,0.988727,0.994000,34,18,1.000000,1,1
330,54.170000,1.326581,0.195124,0.603200,0.603800,0.981782,0.988000,0.594200,0.986200,0.976667,0.609600,0.977690,0.993333,0.983422,0.988667,50,34,1.000000,1,1
331,55.880000,1.284225,0.158389,0.553200,0.552400,0.972484,0.895333,0.548800,0.975948,0.892667,0.557600,0.964491,0.896333,0.972523,0.896667,76,310,1.000000,1,1
332,59.050000,1.140642,0.201066,0.606800,0.603800,0.979132,0.985333,0.599000,0.980968,0.979333,0.612800,0.974869,0.995667,0.979895,0.991000,61,27,1.000000,1,1
333,57.470000,1.214188,0.209896,0.601200,0.591400,0.974298,0.960333,0.596000,0.978859,0.972333,0.610800,0.966274,0.983667,0.975715,0.977667,73,67,1.000000,1,1
334,56.620000,1.195499,0.172855,0.578600,0.565400,0.971701,0.915667,0.576400,0.975364,0.937000,0.585200,0.965482,0.941667,0.973730,0.939000,76,183,1.000000,1,1
335,53.950000,1.304346,0.258103,0.606200,0.599800,0.977993,0.977667,0.602800,0.978102,0.982667,0.615000,0.969431,0.993667,0.976575,0.986667,71,40,1.000000,1,1
336,55.360000,1.293531,0.168808,0.589000,0.549400,0.978886,0.896333,0.582800,0.980439,0.952333,0.602000,0.969103,0.972333,0.978608,0.960667,63,118,1.000000,1,1
337,55.530000,1.250626,0.217335,0.608800,0.598200,0.971581,0.968667,0.604800,0.974537,0.982333,0.615400,0.968476,0.993333,0.972733,0.987000,83,39,1.000000,1,1
338,56.590000,1.241243,0.189513,0.599800,0.594000,0.986869,0.977000,0.595200,0.986223,0.978333,0.609400,0.978668,0.994000,0.984995,0.984667,45,46,1.000000,1,1
339,57.030000,1.248972,0.207221,0.608800,0.599000,0.973623,0.972000,0.606200,0.977565,0.987667,0.614400,0.971354,0.994667,0.976018,0.990333,73,29,1.000000,1,1
340,56.890000,1.202787,0.161797,0.603400,0.604200,0.983118,0.990000,0.597600,0.984940,0.981000,0.609000,0.979967,0.994667,0.984422,0.990000,47,30,1.000000,1,1
341,47.390000,1.453067,0.265051,0.570200,0.558400,0.973138,0.905667,0.571800,0.975516,0.929667,0.550000,0.970545,0.889667,0.973693,0.925333,75,224,1.000000,1,1
342,56.370000,1.266315,0.125764,0.605200,0.603600,0.988403,0.994333,0.602800,0.990046,0.994667,0.607800,0.983876,0.996667,0.988103,0.996667,36,10,1.000000,1,1
343,55.340000,1.271897,0.166970,0.605200,0.596800,0.979223,0.974000,0.602400,0.982072,0.986000,0.614000,0.971661,0.994333,0.980172,0.988667,60,34,1.000000,1,1
344,59.010000,1.182757,0.226150,0.594800,0.583400,0.981145,0.954000,0.591800,0.982764,0.969333,0.611000,0.975450,0.993333,0.981506,0.973000,55,81,1.000000,1,1
345,58.480000,1.185077,0.174850,0.605200,0.601600,0.977061,0.979667,0.599200,0.983311,0.982000,0.615000,0.967805,0.992000,0.979180,0.987667,63,37,1.000000,1,1
346,55.230000,1.298354,0.159897,0.603000,0.588200,0.982659,0.963333,0.600000,0.988667,0.988667,0.608400,0.980276,0.994000,0.986070,0.991000,42,27,1.000000,1,1
347,55.200000,1.246100,0.143825,0.602400,0.601400,0.985035,0.987333,0.600200,0.986671,0.987000,0.605000,0.984463,0.992667,0.985392,0.989333,44,32,1.000000,1,1
348,54.970000,1.266408,0.178851,0.605600,0.594800,0.973100,0.964667,0.602400,0.976096,0.980000,0.612000,0.969935,0.989333,0.974901,0.984000,76,48,1.000000,1,1
349,60.700000,1.126096,0.098619,0.599800,0.597400,0.989622,0.985333,0.598200,0.991642,0.988667,0.606000,0.986139,0.996000,0.990664,0.990333,28,29,1.000000,1,1
350,55.770000,1.286474,0.274963,0.577200,0.573000,0.975916,0.932000,0.572800,0.976606,0.932333,0.582400,0.969780,0.941333,0.975052,0.938000,72,186,1.000000,1,1
351,46.520000,1.546760,0.212455,0.587000,0.569000,0.987698,0.936667,0.596600,0.978880,0.973333,0.577000,0.981976,0.944333,0.983305,0.962000,49,114,1.000000,1,1
352,55.700000,1.268836,0.122447,0.574000,0.575200,0.980529,0.940000,0.571400,0.983899,0.937000,0.580800,0.973485,0.942333,0.981533,0.939000,53,183,1.000000,1,1
353,60.810000,1.126817,0.164763,0.601200,0.599200,0.981976,0.980667,0.600400,0.985010,0.985667,0.606800,0.979565,0.990667,0.985030,0.987000,45,39,1.000000,1,1
354,61.790000,1.073057,0.190209,0.581000,0.572800,0.966480,0.922667,0.578400,0.969917,0.935000,0.589400,0.962335,0.945333,0.967986,0.937333,93,188,1.000000,1,1
355,54.630000,1.275364,0.166754,0.608200,0.607400,0.977609,0.989667,0.604200,0.978153,0.985000,0.613600,0.971317,0.993333,0.977310,0.990667,69,28,1.000000,1,1
356,51.980000,1.324402,0.206922,0.586800,0.581400,0.966288,0.936333,0.582200,0.968396,0.939667,0.591400,0.959757,0.946000,0.965576,0.944333,101,167,1.000000,1,1
357,56.110000,1.244103,0.135804,0.575400,0.571600,0.981805,0.935333,0.572400,0.984277,0.939000,0.580000,0.974828,0.942333,0.982621,0.942333,50,173,1.000000,1,1
358,56.420000,1.216715,0.168785,0.606600,0.604600,0.980483,0.988000,0.601600,0.982048,0.984667,0.612600,0.974861,0.995333,0.980547,0.991333,59,26,1.000000,1,1
359,46.710000,1.549818,0.185281,0.600800,0.597000,0.982580,0.977667,0.598600,0.984631,0.982333,0.606000,0.979208,0.989000,0.984021,0.985333,48,44,1.000000,1,1
360,56.180000,1.268612,0.173393,0.600600,0.599800,0.984995,0.984667,0.599200,0.985648,0.984333,0.606400,0.979881,0.990333,0.985015,0.986000,45,42,1.000000,1,1
361,59.780000,1.157039,0.165177,0.601000,0.584400,0.976728,0.951333,0.596000,0.979866,0.973333,0.608800,0.970762,0.985000,0.978369,0.980000,65,60,1.000000,1,1
362,52.490000,1.336926,0.241493,0.608600,0.597000,0.968844,0.964000,0.604200,0.974181,0.981000,0.618400,0.960867,0.990333,0.971738,0.985667,86,43,1.000000,1,1
363,57.070000,1.236505,0.146563,0.609200,0.602800,0.976111,0.980667,0.605200,0.979511,0.988000,0.613600,0.971317,0.993333,0.976691,0.991667,71,25,1.000000,1,1
364,54.010000,1.275337,0.165525,0.603800,0.603800,0.983438,0.989667,0.603000,0.986733,0.991667,0.605000,0.983802,0.992000,0.986419,0.992667,41,22,1.000000,1,1
365,54.100000,1.364839,0.182030,0.607800,0.603600,0.975812,0.981667,0.603800,0.981120,0.987333,0.615600,0.967511,0.992667,0.977953,0.990667,67,28,1.000000,1,1
366,58.510000,1.207501,0.243842,0.603400,0.590800,0.980366,0.965333,0.599200,0.983311,0.982000,0.609200,0.975706,0.990667,0.982101,0.987667,54,37,1.000000,1,1
367,53.300000,1.327057,0.172342,0.606600,0.601600,0.982048,0.984667,0.603200,0.982095,0.987333,0.612600,0.974861,0.995333,0.980547,0.991333,59,26,1.000000,1,1
368,56.250000,1.256842,0.169491,0.608800,0.602000,0.974086,0.977333,0.607400,0.978268,0.990333,0.614400,0.970378,0.993667,0.976347,0.990667,72,28,1.000000,1,1
369,51.190000,1.456110,0.217567,0.607000,0.602000,0.983389,0.986667,0.604800,0.984458,0.992333,0.613400,0.974242,0.996000,0.982867,0.994333,52,17,1.000000,1,1
370,51.360000,1.375729,0.153225,0.602400,0.594600,0.980491,0.971667,0.599400,0.986987,0.986000,0.605800,0.976560,0.986000,0.985392,0.989333,44,32,1.000000,1,1
371,55.670000,1.235402,0.202011,0.596400,0.577400,0.968826,0.932333,0.593800,0.970697,0.960667,0.586200,0.962470,0.940333,0.969484,0.963667,91,109,1.000000,1,1
372,44.590000,1.632830,0.327716,0.609800,0.601800,0.971419,0.974333,0.605600,0.973580,0.982667,0.619000,0.961228,0.991667,0.972122,0.988000,85,36,1.000000,1,1
373,61.470000,1.101689,0.139641,0.599000,0.594000,0.988552,0.978667,0.597200,0.990623,0.986000,0.604600,0.983791,0.991333,0.988982,0.987333,33,38,1.000000,1,1
374,54.340000,1.328860,0.179600,0.600600,0.601200,0.985030,0.987000,0.595800,0.989594,0.982667,0.608200,0.980927,0.994333,0.987013,0.988000,39,36,1.000000,1,1
375,60.110000,1.135841,0.137883,0.604400,0.604800,0.983466,0.991333,0.602200,0.984058,0.987667,0.606400,0.980871,0.991333,0.984116,0.991333,48,26,1.000000,1,1
376,58.480000,1.225781,0.165095,0.608800,0.606200,0.974596,0.984667,0.605800,0.976890,0.986333,0.612600,0.971923,0.992333,0.975033,0.989333,76,32,1.000000,1,1
377,55.610000,1.336103,0.182644,0.605400,0.581400,0.977640,0.947333,0.604400,0.983124,0.990333,0.607800,0.979269,0.992000,0.982491,0.991333,53,26,1.000000,1,1
378,48.810000,1.537914,0.184358,0.607600,0.605400,0.976214,0.985000,0.602000,0.980066,0.983333,0.617000,0.967909,0.995333,0.977617,0.990000,68,30,1.000000,1,1
379,54.820000,1.292285,0.162476,0.607600,0.604400,0.978160,0.985333,0.604600,0.980483,0.988000,0.612400,0.972894,0.993000,0.978275,0.990667,66,28,1.000000,1,1
380,59.610000,1.202592,0.157997,0.603200,0.601600,0.984043,0.986667,0.600000,0.986000,0.986000,0.608800,0.978318,0.992667,0.984748,0.990000,46,30,1.000000,1,1
381,59.080000,1.126315,0.225612,0.606600,0.604200,0.974843,0.981667,0.603400,0.979118,0.984667,0.613800,0.968394,0.990667,0.976591,0.987333,71,38,1.000000,1,1
382,54.060000,1.332134,0.138198,0.604800,0.601400,0.983372,0.985667,0.602200,0.983726,0.987333,0.606800,0.980554,0.991667,0.983135,0.991000,51,27,1.000000,1,1
383,55.160000,1.282673,0.128083,0.604000,0.605000,0.983802,0.992000,0.598400,0.985963,0.983333,0.608800,0.980618,0.995000,0.985099,0.991667,45,25,1.000000,1,1
384,55.970000,1.262969,0.181501,0.578800,0.573600,0.966527,0.924000,0.574600,0.972851,0.931667,0.586200,0.964858,0.942667,0.970283,0.936000,86,192,1.000000,1,1
385,57.430000,1.220198,0.183937,0.611600,0.607200,0.969368,0.981000,0.605600,0.973580,0.982667,0.615400,0.965876,0.990667,0.971223,0.990000,88,30,1.000000,1,1
386,53.000000,1.441981,0.166937,0.604600,0.598000,0.985953,0.982667,0.601200,0.987359,0.989333,0.611200,0.977749,0.996000,0.984453,0.992000,47,24,1.000000,1,1
387,55.060000,1.319977,0.212818,0.606600,0.603800,0.981120,0.987333,0.602600,0.981746,0.986000,0.608200,0.977639,0.991000,0.979888,0.990667,61,28,1.000000,1,1
388,55.730000,1.286829,0.167161,0.581000,0.574800,0.970772,0.930000,0.579600,0.974120,0.941000,0.588600,0.961604,0.943333,0.971429,0.940667,83,178,1.000000,1,1
389,59.630000,1.150000,0.222464,0.605200,0.599400,0.972639,0.971667,0.600400,0.975683,0.976333,0.616200,0.964297,0.990333,0.973893,0.982333,79,53,1.000000,1,1
390,59.170000,1.174339,0.183147,0.608000,0.607000,0.978583,0.990000,0.603400,0.981439,0.987000,0.612800,0.970953,0.991667,0.978618,0.991667,65,25,1.000000,1,1
391,48.550000,1.588942,0.139895,0.592000,0.584200,0.984594,0.958667,0.590200,0.988478,0.972333,0.598800,0.977622,0.975667,0.987500,0.974333,37,77,1.000000,1,1
392,54.440000,1.262114,0.191337,0.601000,0.595400,0.980181,0.972667,0.599000,0.984307,0.982667,0.604400,0.981138,0.988333,0.983361,0.985000,50,45,1.000000,1,1
393,51.690000,1.369695,0.133866,0.600600,0.598000,0.985284,0.982000,0.600600,0.986347,0.987333,0.606600,0.980218,0.991000,0.987013,0.988000,39,36,1.000000,1,1
394,51.310000,1.347855,0.224347,0.605800,0.601000,0.973378,0.975000,0.603800,0.977807,0.984000,0.612800,0.970953,0.991667,0.977220,0.986667,69,40,1.000000,1,1
395,55.800000,1.298565,0.127302,0.605000,0.600400,0.985343,0.986000,0.605000,0.987438,0.995667,0.606200,0.985483,0.995667,0.987769,0.996000,37,12,1.000000,1,1
396,60.900000,1.139195,0.203045,0.603400,0.597800,0.976915,0.973333,0.599600,0.981988,0.981333,0.610600,0.970848,0.988000,0.979450,0.985000,62,45,1.000000,1,1
397,54.920000,1.290444,0.160168,0.597600,0.581200,0.976944,0.946333,0.594600,0.981500,0.972667,0.608400,0.974030,0.987667,0.979920,0.976000,60,72,1.000000,1,1
398,55.060000,1.262838,0.186356,0.603600,0.604400,0.984447,0.991667,0.600400,0.988008,0.988667,0.607200,0.982872,0.994667,0.986415,0.992333,41,23,1.000000,1,1
399,50.660000,1.358873,0.120902,0.605400,0.586800,0.982618,0.961000,0.602800,0.984406,0.989000,0.610000,0.977705,0.994000,0.983812,0.992667,49,22,1.000000,1,1
400,51.160000,1.369246,0.155589,0.609600,0.609600,0.977362,0.993000,0.608200,0.979283,0.992667,0.613800,0.974585,0.997000,0.978018,0.993667,67,19,1.000000,1,1
401,61.190000,1.131782,0.157440,0.575200,0.573800,0.978738,0.936000,0.570200,0.980358,0.931667,0.578000,0.973356,0.937667,0.978790,0.938333,61,185,1.000000,1,1
402,48.430000,1.542409,0.160068,0.602800,0.593600,0.985512,0.975000,0.600600,0.987013,0.988000,0.607400,0.979914,0.992000,0.985733,0.990333,43,29,1.000000,1,1
403,57.040000,1.252995,0.122281,0.602800,0.600200,0.988670,0.989000,0.601800,0.988701,0.991667,0.604600,0.986768,0.994333,0.988056,0.992667,36,22,1.000000,1,1
404,51.210000,1.450241,0.161756,0.608000,0.608200,0.971062,0.984333,0.604600,0.977175,0.984667,0.613800,0.969045,0.991333,0.976316,0.989333,72,32,1.000000,1,1
405,55.370000,1.296245,0.146342,0.604400,0.602000,0.985050,0.988333,0.601200,0.986361,0.988333,0.609400,0.980637,0.996000,0.985440,0.992667,44,22,1.000000,1,1
406,56.900000,1.233508,0.197995,0.606800,0.596200,0.977860,0.971667,0.603800,0.977807,0.984000,0.618200,0.963766,0.993000,0.976599,0.987667,71,37,1.000000,1,1
407,58.210000,1.174689,0.203179,0.610600,0.605600,0.973910,0.983000,0.607000,0.977924,0.989333,0.614800,0.969421,0.993333,0.974779,0.992000,77,24,1.000000,1,1
408,53.460000,1.313256,0.157969,0.604000,0.600800,0.983688,0.985000,0.601200,0.985030,0.987000,0.606800,0.980883,0.992000,0.983444,0.990000,50,30,1.000000,1,1
409,49.710000,1.482910,0.186717,0.601400,0.600800,0.983688,0.985000,0.598400,0.988302,0.985667,0.606800,0.980883,0.992000,0.987030,0.989333,39,32,1.000000,1,1
410,53.310000,1.332576,0.205338,0.604000,0.597800,0.989629,0.986000,0.602400,0.990704,0.994667,0.607400,0.984195,0.996333,0.989073,0.995667,33,13,1.000000,1,1
411,44.000000,1.703530,0.126698,0.602800,0.597000,0.984590,0.979667,0.599000,0.988982,0.987333,0.606200,0.982514,0.992667,0.987392,0.992000,38,24,1.000000,1,1
412,53.340000,1.333650,0.175852,0.605400,0.581000,0.978313,0.947333,0.595200,0.982863,0.975000,0.615000,0.970732,0.995000,0.980178,0.989000,60,33,1.000000,1,1
413,55.020000,1.277557,0.144712,0.601000,0.599800,0.979993,0.979667,0.598200,0.986961,0.984000,0.609800,0.974090,0.990000,0.984359,0.986000,47,42,1.000000,1,1
414,47.160000,1.587260,0.154927,0.576600,0.575200,0.977747,0.937333,0.575400,0.980188,0.940000,0.578200,0.975787,0.940333,0.979188,0.941000,60,177,1.000000,1,1
415,61.310000,1.129409,0.224974,0.606000,0.599600,0.976318,0.975667,0.601800,0.978398,0.981333,0.615400,0.965551,0.990333,0.976568,0.986333,71,41,1.000000,1,1
416,58.810000,1.151287,0.203098,0.611600,0.595600,0.967428,0.960333,0.609200,0.971766,0.986667,0.618600,0.963466,0.993333,0.969588,0.988333,93,35,1.000000,1,1
417,51.790000,1.421402,0.151886,0.606000,0.603800,0.981120,0.987333,0.602400,0.984396,0.988333,0.607600,0.980579,0.993000,0.982838,0.992667,52,22,1.000000,1,1
418,59.880000,1.141641,0.267420,0.609200,0.607000,0.970346,0.981667,0.605800,0.973589,0.983000,0.613200,0.967710,0.989000,0.971766,0.986667,86,40,1.000000,1,1
419,64.070000,1.015975,0.151729,0.558000,0.529000,0.965595,0.851333,0.559000,0.968157,0.902000,0.557800,0.960918,0.893333,0.968100,0.900333,89,299,1.000000,1,1
420,60.060000,1.151276,0.154721,0.599000,0.587800,0.980265,0.960333,0.594400,0.982840,0.973667,0.609000,0.974056,0.988667,0.980301,0.978667,59,64,1.000000,1,1
421,58.200000,1.178234,0.178037,0.600800,0.589400,0.980319,0.963000,0.598600,0.981290,0.979000,0.606000,0.975578,0.985333,0.980692,0.982000,58,54,1.000000,1,1
422,59.270000,1.146094,0.160064,0.604800,0.582000,0.974570,0.945333,0.602800,0.979429,0.984000,0.610400,0.974115,0.991000,0.979167,0.987000,63,39,1.000000,1,1
423,55.170000,1.354368,0.148824,0.605400,0.603600,0.984427,0.990333,0.603800,0.987082,0.993333,0.605200,0.984137,0.992667,0.985464,0.994333,44,17,1.000000,1,1
424,56.730000,1.252816,0.140941,0.603000,0.598800,0.981630,0.979667,0.602200,0.985719,0.989333,0.607800,0.980257,0.993000,0.985406,0.990333,44,29,1.000000,1,1
425,57.870000,1.165676,0.181355,0.604200,0.594600,0.976118,0.967333,0.602200,0.979077,0.982667,0.610400,0.973132,0.990000,0.978815,0.985667,64,43,1.000000,1,1
426,61.230000,1.111904,0.185351,0.607000,0.603600,0.976143,0.982000,0.604800,0.977513,0.985333,0.612600,0.973555,0.994000,0.976936,0.988333,70,35,1.000000,1,1
427,56.570000,1.274163,0.118180,0.605200,0.602800,0.984074,0.988667,0.602800,0.986397,0.991000,0.605400,0.986455,0.995333,0.986120,0.994667,42,16,1.000000,1,1
428,51.580000,1.380315,0.143058,0.605200,0.602200,0.978745,0.982333,0.603800,0.981782,0.988000,0.607200,0.979578,0.991333,0.981494,0.990000,56,30,1.000000,1,1
429,57.120000,1.220531,0.200205,0.611600,0.603800,0.963564,0.969667,0.609200,0.971766,0.986667,0.615000,0.965203,0.989333,0.970569,0.989333,90,32,1.000000,1,1
430,54.620000,1.267262,0.161946,0.610600,0.608000,0.975987,0.989000,0.607600,0.978604,0.991000,0.614400,0.972982,0.996333,0.977399,0.994667,69,16,1.000000,1,1
431,54.670000,1.276821,0.170431,0.604600,0.600200,0.983339,0.983667,0.601600,0.983710,0.986333,0.609200,0.977676,0.992667,0.982799,0.990333,52,29,1.000000,1,1
432,60.370000,1.081343,0.178747,0.612000,0.609200,0.974721,0.989667,0.609400,0.976042,0.991333,0.615800,0.970445,0.996000,0.973856,0.993333,80,20,1.000000,1,1
433,49.430000,1.459814,0.160223,0.605400,0.602200,0.981402,0.985000,0.603000,0.984080,0.989000,0.606800,0.980883,0.992000,0.982491,0.991333,53,26,1.000000,1,1
434,63.860000,1.029101,0.184710,0.609200,0.605000,0.976198,0.984333,0.605000,0.981157,0.989333,0.615800,0.970120,0.995667,0.977676,0.992667,68,22,1.000000,1,1
435,56.170000,1.299723,0.196826,0.602000,0.588600,0.979613,0.961000,0.597000,0.983920,0.979000,0.614400,0.972331,0.995667,0.982060,0.985333,54,44,1.000000,1,1
436,57.810000,1.256527,0.122301,0.604200,0.604400,0.983786,0.991000,0.603400,0.986742,0.992333,0.607600,0.980250,0.992667,0.986097,0.993000,42,21,1.000000,1,1
437,57.020000,1.272245,0.147696,0.598000,0.585800,0.974394,0.951333,0.595200,0.976815,0.969000,0.587200,0.969005,0.948333,0.975920,0.972667,72,82,1.000000,1,1
438,54.140000,1.290745,0.194716,0.609000,0.609000,0.976683,0.991333,0.606000,0.980528,0.990333,0.615000,0.971057,0.995333,0.979310,0.994000,63,18,1.000000,1,1
439,56.810000,1.226711,0.149073,0.608400,0.606000,0.970627,0.980333,0.606000,0.972937,0.982667,0.611000,0.970540,0.988333,0.972715,0.986333,83,41,1.000000,1,1
440,58.750000,1.200868,0.188424,0.610000,0.603800,0.973501,0.979667,0.606600,0.976591,0.987333,0.615600,0.963938,0.989000,0.974426,0.990667,78,28,1.000000,1,1
